AS17-M-0231.lev1.cub,APOLLO17/METRIC/1972-12-10T22:09:52.178,-1095402.6015, 1487641.4284, 60044.92555,0.70185
AS17-M-0232.lev1.cub,APOLLO17/METRIC/1972-12-10T22:10:17.361,-1063726.5803, 1511338.0372, 74393.54726, 0.7022
AS17-M-0233.lev1.cub,APOLLO17/METRIC/1972-12-10T22:10:42.598,-1031455.4108, 1534335.3777, 88735.82288,0.70006
AS17-M-0234.lev1.cub,APOLLO17/METRIC/1972-12-10T22:11:07.871,-998624.56868, 1556604.4689, 103055.0938,0.70003
AS17-M-0235.lev1.cub,APOLLO17/METRIC/1972-12-10T22:11:33.024,-965459.14962, 1578000.3062,  117255.035,0.70996
AS17-M-0236.lev1.cub,APOLLO17/METRIC/1972-12-10T22:11:58.253,-931715.89038, 1598685.0043, 131441.0496,0.72096
AS17-M-0237.lev1.cub,APOLLO17/METRIC/1972-12-10T22:12:23.483,-897514.27596, 1618583.0497, 145562.3577,0.72751
AS17-M-0238.lev1.cub,APOLLO17/METRIC/1972-12-10T22:12:48.697,-862892.83423, 1637675.5647, 159603.9047,0.73314
AS17-M-0239.lev1.cub,APOLLO17/METRIC/1972-12-10T22:13:13.941,-827809.34057, 1655987.5447, 173583.2281,0.73851
AS17-M-0240.lev1.cub,APOLLO17/METRIC/1972-12-10T22:13:39.173,-792336.88996, 1673482.2981, 187471.5547, 0.7324
AS17-M-0241.lev1.cub,APOLLO17/METRIC/1972-12-10T22:14:04.418, -756460.2704,   1690169.75, 201275.4245,0.70113
AS17-M-0242.lev1.cub,APOLLO17/METRIC/1972-12-10T22:14:29.784,-720041.81376, 1706108.5793, 215046.5154,0.67035
AS17-M-0243.lev1.cub,APOLLO17/METRIC/1972-12-10T22:14:54.818,-683754.63911, 1721019.0497, 228533.8802,0.68747
AS17-M-0244.lev1.cub,APOLLO17/METRIC/1972-12-10T22:15:20.096,-646782.52829, 1735244.1332, 242042.7233, 0.7304
AS17-M-0245.lev1.cub,APOLLO17/METRIC/1972-12-10T22:15:45.361,-609517.76661, 1748622.3111, 255427.1595,0.75353
AS17-M-0246.lev1.cub,APOLLO17/METRIC/1972-12-10T22:16:10.574,-572036.37833, 1761132.5848, 268661.4005,0.75681
AS17-M-0247.lev1.cub,APOLLO17/METRIC/1972-12-10T22:16:35.843,-534196.64234, 1772824.6492, 281796.0632,0.75314
AS17-M-0248.lev1.cub,APOLLO17/METRIC/1972-12-10T22:17:01.079,-496150.63797,   1783652.91, 294778.6957,0.74581
AS17-M-0249.lev1.cub,APOLLO17/METRIC/1972-12-10T22:17:51.434,-419545.29273,    1802715.2, 320258.4371,0.73204
AS17-M-0250.lev1.cub,APOLLO17/METRIC/1972-12-10T22:17:51.931,-418784.54673, 1802886.5076, 320507.1307,0.73195
AS17-M-0251.lev1.cub,APOLLO17/METRIC/1972-12-10T22:18:16.805,-380637.75068, 1811031.2328, 332870.2423,0.72589
AS17-M-0252.lev1.cub,APOLLO17/METRIC/1972-12-10T22:18:42.072,-341709.07781, 1818453.1469, 345272.2368,0.71723
AS17-M-0253.lev1.cub,APOLLO17/METRIC/1972-12-10T22:19:07.297,-302684.48138, 1825005.8183, 357490.8079,0.71196
AS17-M-0254.lev1.cub,APOLLO17/METRIC/1972-12-10T22:19:32.571,-263441.16616, 1830712.3015, 369564.9899,0.70771
AS17-M-0255.lev1.cub,APOLLO17/METRIC/1972-12-10T22:19:57.814, -224123.3149, 1835553.4693, 381450.8648,0.70315
AS17-M-0256.lev1.cub,APOLLO17/METRIC/1972-12-10T22:20:23.069,-184682.54983, 1839539.0526, 393163.9672, 0.7002
AS17-M-0257.lev1.cub,APOLLO17/METRIC/1972-12-10T22:20:48.311,-145174.85245, 1842666.1507, 404688.3364,0.69851
AS17-M-0258.lev1.cub,APOLLO17/METRIC/1972-12-10T22:21:12.792,-106795.43289,  1844882.059, 415685.4319,0.69736
AS17-M-0259.lev1.cub,APOLLO17/METRIC/1972-12-10T22:21:38.909,-65800.877942, 1846361.0973, 427217.7963,0.69523
AS17-M-0260.lev1.cub,APOLLO17/METRIC/1972-12-10T22:22:04.189,-26087.314973, 1846924.7881, 438180.2523,0.69185
AS17-M-0261.lev1.cub,APOLLO17/METRIC/1972-12-10T22:22:29.478, 13650.848551,  1846636.915, 448944.1034,0.68777
AS17-M-0262.lev1.cub,APOLLO17/METRIC/1972-12-10T22:22:54.776, 53398.353597, 1845499.5054, 459505.6786,0.68305
AS17-M-0263.lev1.cub,APOLLO17/METRIC/1972-12-10T22:23:20.054, 93088.485216, 1843517.8807, 469848.0733,0.67836
AS17-M-0264.lev1.cub,APOLLO17/METRIC/1972-12-10T22:23:45.375, 132806.02345, 1840689.5276,  479993.794, 0.6745
AS17-M-0265.lev1.cub,APOLLO17/METRIC/1972-12-10T22:24:10.666, 172413.85718, 1837026.4518, 489908.3565,0.66995
AS17-M-0266.lev1.cub,APOLLO17/METRIC/1972-12-10T22:25:01.307, 251472.91995, 1827190.9974, 509089.7977,0.66255
AS17-M-0267.lev1.cub,APOLLO17/METRIC/1972-12-10T22:25:01.307, 251473.10664, 1827190.9702,  509089.842,0.66255
AS17-M-0268.lev1.cub,APOLLO17/METRIC/1972-12-10T22:25:26.558, 290733.04894, 1821050.9172, 518312.3666,0.66389
AS17-M-0269.lev1.cub,APOLLO17/METRIC/1972-12-10T22:25:51.840, 329910.52891, 1814086.9059, 527313.7549,0.66536
AS17-M-0270.lev1.cub,APOLLO17/METRIC/1972-12-10T22:26:17.243, 369126.97346, 1806272.7027,  536120.785,0.66592
AS17-M-0271.lev1.cub,APOLLO17/METRIC/1972-12-10T22:26:42.453, 407881.98035, 1797714.4615, 544622.6329,0.66604
AS17-M-0272.lev1.cub,APOLLO17/METRIC/1972-12-10T22:27:07.746, 446581.47606, 1788330.9456, 552910.3745,0.66505
AS17-M-0273.lev1.cub,APOLLO17/METRIC/1972-12-10T22:27:33.022, 485058.64906, 1778162.1887, 560948.1864,0.66341
AS17-M-0274.lev1.cub,APOLLO17/METRIC/1972-12-10T22:27:58.319, 523352.88465,  1767200.431, 568744.9348,0.66236
AS17-M-0275.lev1.cub,APOLLO17/METRIC/1972-12-10T22:28:49.163, 599608.44489,  1742824.019, 583656.2834,0.66595
AS17-M-0276.lev1.cub,APOLLO17/METRIC/1972-12-10T22:28:49.164, 599608.62358, 1742823.9578, 583656.3174,0.66595
AS17-M-0277.lev1.cub,APOLLO17/METRIC/1972-12-10T22:29:14.307, 636934.38611, 1729628.6192,   590650.53,0.66568
AS17-M-0278.lev1.cub,APOLLO17/METRIC/1972-12-10T22:29:39.593, 674196.82863, 1715607.4965, 597428.3848,0.65522
AS17-M-0279.lev1.cub,APOLLO17/METRIC/1972-12-10T22:30:04.663, 710852.04876, 1700971.8772, 603892.5464,0.64895
AS17-M-0280.lev1.cub,APOLLO17/METRIC/1972-12-10T22:30:30.283, 747999.34724, 1685268.8659,  610233.509,0.66567
AS17-M-0281.lev1.cub,APOLLO17/METRIC/1972-12-10T22:30:55.585,   784361.093, 1669029.4288, 616230.9856,0.68047
AS17-M-0282.lev1.cub,APOLLO17/METRIC/1972-12-10T22:31:20.905, 820411.91293, 1652060.0964, 621967.7218,0.68483
AS17-M-0283.lev1.cub,APOLLO17/METRIC/1972-12-10T22:31:46.234, 856123.77509, 1634375.7353, 627439.6598,0.68765
AS17-M-0284.lev1.cub,APOLLO17/METRIC/1972-12-10T22:32:11.555, 891457.51984,  1615998.771, 632641.5309,0.69098
AS17-M-0286.lev1.cub,APOLLO17/METRIC/1972-12-10T22:33:02.226, 961012.23397, 1577167.0407, 642240.9564,0.70694
AS17-M-0287.lev1.cub,APOLLO17/METRIC/1972-12-10T22:33:27.609, 995249.87008, 1556704.5404, 646641.1898,0.70246
AS17-M-0289.lev1.cub,APOLLO17/METRIC/1972-12-10T22:34:18.278, 1062318.3143,  1513897.149, 654604.2898,0.55789
AS17-M-0290.lev1.cub,APOLLO17/METRIC/1972-12-10T22:34:42.512, 1093771.6987, 1492520.0608, 658024.9854,0.23006
AS17-M-0291.lev1.cub,APOLLO17/METRIC/1972-12-10T22:35:08.912, 1127559.8794, 1468582.7672, 661464.9202,0.58691
AS17-M-0292.lev1.cub,APOLLO17/METRIC/1972-12-10T22:35:34.342, 1159624.6628, 1444896.2605, 664495.4939,0.68919
AS17-M-0293.lev1.cub,APOLLO17/METRIC/1972-12-10T22:35:59.726, 1191146.4258, 1420650.3994, 667243.1717,0.73021
AS17-M-0294.lev1.cub,APOLLO17/METRIC/1972-12-10T22:36:25.115, 1222180.6006, 1395808.0689, 669714.1169,0.73587
AS17-M-0295.lev1.cub,APOLLO17/METRIC/1972-12-10T22:36:50.388, 1252569.4797, 1370505.1334, 671898.0927,0.73926
AS17-M-0296.lev1.cub,APOLLO17/METRIC/1972-12-10T22:37:15.806, 1282615.5301, 1344491.1147, 673817.1663,0.73473
AS17-M-0297.lev1.cub,APOLLO17/METRIC/1972-12-10T22:37:41.112, 1312004.4469, 1318039.1013, 675451.4947,0.71386
AS17-M-0298.lev1.cub,APOLLO17/METRIC/1972-12-10T22:38:06.527,  1340980.025, 1290933.1428, 676815.4748,0.68911
AS17-M-0299.lev1.cub,APOLLO17/METRIC/1972-12-10T22:38:31.839, 1369292.1509, 1263410.1246, 677898.0344,0.68058
AS17-M-0301.lev1.cub,APOLLO17/METRIC/1972-12-10T22:39:22.596, 1424382.3873, 1206687.9026, 679240.8296,0.67182
AS17-M-0302.lev1.cub,APOLLO17/METRIC/1972-12-10T22:39:47.978, 1451068.6079, 1177583.8245, 679498.9493,0.66462
AS17-M-0303.lev1.cub,APOLLO17/METRIC/1972-12-10T22:40:13.285, 1477092.5162, 1148091.1747, 679482.8277,0.65584
AS17-M-0304.lev1.cub,APOLLO17/METRIC/1972-12-10T22:40:38.733, 1502664.3358, 1117970.4833, 679192.0392,0.64246
AS17-M-0305.lev1.cub,APOLLO17/METRIC/1972-12-10T22:41:04.154, 1527602.7413, 1087430.7809, 678627.5487,0.62978
AS17-M-0306.lev1.cub,APOLLO17/METRIC/1972-12-10T22:41:55.155, 1575775.3223, 1024855.1253, 676673.2226,0.61034
AS17-M-0307.lev1.cub,APOLLO17/METRIC/1972-12-10T22:41:55.155, 1575775.4326, 1024854.9762, 676673.2168,0.61034
AS17-M-0308.lev1.cub,APOLLO17/METRIC/1972-12-10T22:42:20.221, 1598525.2701, 993489.25197, 675312.9346,0.60114
AS17-M-0309.lev1.cub,APOLLO17/METRIC/1972-12-10T22:42:45.846, 1621142.1798, 961025.24721, 673651.6196, 0.5869
AS17-M-0311.lev1.cub,APOLLO17/METRIC/1972-12-10T22:43:36.633, 1664024.1477, 895550.55081, 669556.0316,0.55699
AS17-M-0312.lev1.cub,APOLLO17/METRIC/1972-12-10T22:44:01.819,  1684318.816, 862548.62708, 667131.9447,0.55227
AS17-M-0313.lev1.cub,APOLLO17/METRIC/1972-12-10T22:44:27.028, 1703978.9222, 829181.27053, 664446.7606,0.54627
AS17-M-0314.lev1.cub,APOLLO17/METRIC/1972-12-10T22:44:52.600, 1723247.3643, 795006.58138, 661460.1553,0.53729
AS17-M-0315.lev1.cub,APOLLO17/METRIC/1972-12-10T22:45:17.828, 1741585.4052, 760982.08445,  658256.119,0.51855
AS17-M-0317.lev1.cub,APOLLO17/METRIC/1972-12-10T22:46:08.586, 1776439.2423, 691650.01294, 651041.9246,0.39696
AS17-M-0318.lev1.cub,APOLLO17/METRIC/1972-12-10T22:46:21.632, 1784953.5302,  673650.3383, 649023.3483,   0.23
AS17-M-0320.lev1.cub,APOLLO17/METRIC/1972-12-10T22:47:24.565, 1823438.3535,  585891.9611, 638356.4512, 0.4883
AS17-M-0344.lev1.cub,APOLLO17/METRIC/1972-12-11T21:02:54.890,-1751528.8955, 394344.88559,-480557.7187,    0.5
AS17-M-0346.lev1.cub,APOLLO17/METRIC/1972-12-11T21:03:20.000,-1744997.4485, 433958.41011, -471291.587,    0.5
AS17-M-0347.lev1.cub,APOLLO17/METRIC/1972-12-11T21:03:47.000,-1736962.9365, 476360.55004,-461022.8458,    0.5
AS17-M-0348.lev1.cub,APOLLO17/METRIC/1972-12-11T21:04:14.000,-1727959.1981, 518445.44166,-450561.6808,    0.5
AS17-M-0349.lev1.cub,APOLLO17/METRIC/1972-12-11T21:04:42.000,-1717961.3727, 560220.93564,-439814.0069,    0.5
AS17-M-0350.lev1.cub,APOLLO17/METRIC/1972-12-11T21:05:09.000, -1709675.047, 600396.69055,-428751.8816,    0.5
AS17-M-0351.lev1.cub,APOLLO17/METRIC/1972-12-11T21:05:36.000,-1695024.2765, 642855.45096,-417547.4997,    0.5
AS17-M-0352.lev1.cub,APOLLO17/METRIC/1972-12-11T21:06:03.000,-1682101.5368, 683597.69614,-406069.6112,    0.5
AS17-M-0353.lev1.cub,APOLLO17/METRIC/1972-12-11T21:06:31.000, -1668222.521, 724008.92649,-394402.6115,    0.5
AS17-M-0354.lev1.cub,APOLLO17/METRIC/1972-12-11T21:06:58.000,-1653400.5294,  763990.1289,-382469.0812,    0.5
AS17-M-0355.lev1.cub,APOLLO17/METRIC/1972-12-11T21:07:25.000,-1637620.3329, 803539.59983,-370317.4767,    0.5
AS17-M-0356.lev1.cub,APOLLO17/METRIC/1972-12-11T21:07:53.000,-1620835.9304,  842662.4131,-357956.6087,    0.5
AS17-M-0357.lev1.cub,APOLLO17/METRIC/1972-12-11T21:08:20.000, -1603293.539, 881203.98676,-345400.5973,    0.5
AS17-M-0358.lev1.cub,APOLLO17/METRIC/1972-12-11T21:08:47.000,-1584751.3698, 919317.54841,-332644.5375,    0.5
AS17-M-0359.lev1.cub,APOLLO17/METRIC/1972-12-11T21:09:14.000,-1565304.5524, 956900.46087,-319695.5185,    0.5
AS17-M-0360.lev1.cub,APOLLO17/METRIC/1972-12-11T21:09:42.000,-1544961.3156, 993955.91999,-306562.3873,    0.5
AS17-M-0361.lev1.cub,APOLLO17/METRIC/1972-12-11T21:10:09.000,-1523751.4967, 1030432.0154,-293256.1491,    0.5
AS17-M-0362.lev1.cub,APOLLO17/METRIC/1972-12-11T21:10:36.000,-1501670.1464, 1066328.7114,-279789.5845,    0.5
AS17-M-0363.lev1.cub,APOLLO17/METRIC/1972-12-11T21:11:04.000,-1478733.4477, 1101619.9299,-266169.7268,    0.5
AS17-M-0364.lev1.cub,APOLLO17/METRIC/1972-12-11T21:11:31.000,-1454973.9491,  1136259.073,-252394.4923,    0.5
AS17-M-0365.lev1.cub,APOLLO17/METRIC/1972-12-11T21:11:58.000,-1430404.2034, 1170235.5975,-238498.4455,    0.5
AS17-M-0366.lev1.cub,APOLLO17/METRIC/1972-12-11T21:12:25.000,-1405068.5789, 1203502.6516,-224478.7775,    0.5
AS17-M-0367.lev1.cub,APOLLO17/METRIC/1972-12-11T21:12:53.000,-1378859.8727,  1236171.982,-210306.3345,    0.5
AS17-M-0368.lev1.cub,APOLLO17/METRIC/1972-12-11T21:13:20.000,-1351905.1291, 1268113.5358,-196023.0956,    0.5
AS17-M-0369.lev1.cub,APOLLO17/METRIC/1972-12-11T21:13:47.000,-1324143.5289, 1299310.3366,-181550.7881,    0.5
AS17-M-0370.lev1.cub,APOLLO17/METRIC/1972-12-11T21:14:14.000,-1295701.1815, 1329823.4805,-167122.9119,    0.5
AS17-M-0371.lev1.cub,APOLLO17/METRIC/1972-12-11T21:14:42.000,-1266470.4738, 1359592.9188,-152523.9051,    0.5
AS17-M-0372.lev1.cub,APOLLO17/METRIC/1972-12-11T21:15:09.000, -1236535.835, 1388557.0236,-137844.9208,    0.5
AS17-M-0373.lev1.cub,APOLLO17/METRIC/1972-12-11T21:15:36.000,-1205912.0142,  1416735.454,-123086.7802,    0.5
AS17-M-0374.lev1.cub,APOLLO17/METRIC/1972-12-11T21:16:03.000,-1174606.3775,  1444118.519,-108262.4526,    0.5
AS17-M-0375.lev1.cub,APOLLO17/METRIC/1972-12-11T21:16:31.000, -1142587.363, 1470701.1127,-93326.30174,    0.5
AS17-M-0376.lev1.cub,APOLLO17/METRIC/1972-12-11T21:16:58.000,-1109952.5945, 1496468.7204, -78404.1155,    0.5
AS17-M-0377.lev1.cub,APOLLO17/METRIC/1972-12-11T21:17:25.000,-1076695.4496, 1521356.2925,-63423.64176,    0.5
AS17-M-0378.lev1.cub,APOLLO17/METRIC/1972-12-11T21:17:52.000,-1042821.7967, 1545417.5804,-48429.03381,    0.5
AS17-M-0379.lev1.cub,APOLLO17/METRIC/1972-12-11T21:18:20.000,-1008370.0855, 1568564.7209,-33347.00053,    0.5
AS17-M-0380.lev1.cub,APOLLO17/METRIC/1972-12-11T21:18:47.000,-973348.86808, 1590829.3868,-18283.55131,    0.5
AS17-M-0381.lev1.cub,APOLLO17/METRIC/1972-12-11T21:19:04.000,-937803.23692,  1612193.399,-3204.993179,    0.5
AS17-M-0382.lev1.cub,APOLLO17/METRIC/1972-12-11T21:19:42.000,-883612.35037, 1641476.7097,   11387.441,    0.5
AS17-M-0383.lev1.cub,APOLLO17/METRIC/1972-12-11T21:20:09.000, -891945.8109, 1639075.4108,  27770.1875,    0.5
AS17-M-0384.lev1.cub,APOLLO17/METRIC/1972-12-11T21:20:36.000,-827881.98271, 1670832.8595, 42058.70092,    0.5
AS17-M-0385.lev1.cub,APOLLO17/METRIC/1972-12-11T21:21:03.000, -790271.8025, 1688496.4678, 57154.92338,    0.5
AS17-M-0386.lev1.cub,APOLLO17/METRIC/1972-12-11T21:21:31.000,-752232.70732, 1705243.9179,    72086.89,    0.5
AS17-M-0387.lev1.cub,APOLLO17/METRIC/1972-12-11T21:21:58.000,-713795.24004, 1720979.8974, 87052.96069,    0.5
AS17-M-0388.lev1.cub,APOLLO17/METRIC/1972-12-11T21:22:25.000,-647962.52635, 1748895.8331, 101219.2024,    0.5
AS17-M-0389.lev1.cub,APOLLO17/METRIC/1972-12-11T21:22:52.000,-635650.96254, 1749555.7586, 116842.3571,    0.5
AS17-M-0390.lev1.cub,APOLLO17/METRIC/1972-12-11T21:23:49.345,-551446.26538, 1772164.6993, 147468.5051,    0.5
AS17-M-0391.lev1.cub,APOLLO17/METRIC/1972-12-11T21:24:16.635,-511368.82105, 1782916.0933, 162042.9965,    0.5
AS17-M-0392.lev1.cub,APOLLO17/METRIC/1972-12-11T21:24:43.925,-471289.99924, 1793661.6236, 176617.4233,    0.5
AS17-M-0393.lev1.cub,APOLLO17/METRIC/1972-12-11T21:25:11.193,-431124.68994, 1804161.1316,  191175.392,    0.5
AS17-M-0394.lev1.cub,APOLLO17/METRIC/1972-12-11T21:25:09.000,-434462.97617, 1803529.8256, 190008.8566,    0.5
AS17-M-0395.lev1.cub,APOLLO17/METRIC/1972-12-11T21:25:36.000,-393358.15086,   1811292.22, 204370.9477,    0.5
AS17-M-0396.lev1.cub,APOLLO17/METRIC/1972-12-11T21:26:04.000,-352042.62782, 1818027.9317, 218606.4165,    0.5
AS17-M-0397.lev1.cub,APOLLO17/METRIC/1972-12-11T21:26:31.000,-310527.00321, 1823713.8162, 232761.1656,    0.5
AS17-M-0398.lev1.cub,APOLLO17/METRIC/1972-12-11T21:26:58.000,-241900.00707, 1841504.5911, 245938.8634,    0.5
AS17-M-0399.lev1.cub,APOLLO17/METRIC/1972-12-11T21:27:25.000,-227023.00384, 1832028.7251, 260544.8175,    0.5
AS17-M-0400.lev1.cub,APOLLO17/METRIC/1972-12-11T21:27:53.000,-185094.73708, 1834624.0066, 274207.0939,    0.5
